test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_ec_pairing,geth,ECPAIRING,presets[precompile_bn128_pairing_alt],20460,50.44205840125488,0.001,0.8667270812696882,0.8667140517034048,0.04133573055390032,0.001,0.040945978496970924,0.04169528611373912,,,,,,,,,,,,0.03917413821991009,0.001,0.03893308639118841,0.039408359848169615
test_ec_pairing,nethermind,ECPAIRING,presets[precompile_bn128_pairing_alt],5775,72.65684830308781,0.001,0.9466138425645956,0.9465953442425459,0.05276525210585935,0.001,0.05145334507672619,0.053965025717745474,,,,,,,,,,,,0.11711791778016745,0.001,0.11636984606025533,0.11788343276737233
test_ec_pairing,reth,ECPAIRING,presets[precompile_bn128_pairing_alt],495,105.52088456805879,0.001,0.839179826470495,0.8385260859276922,0.08246597414857655,0.001,0.07784531242989796,0.08734586845660341,,,,,,,,,,,,0.0607921262666259,0.001,0.05822092119769508,0.06341007828240029
test_ecrecover,besu,ECRECOVER,presets[precompile_ecrecover],3652,144.18787590997883,0.001,0.8848515857061688,0.8848200381954034,0.006700082384727768,0.001,0.006621718813724269,0.0067740588417668866,,,,,,,,,,,,,,,
test_ecrecover,erigon,ECRECOVER,presets[precompile_ecrecover],231,88.29005517347098,0.001,0.8261551454730302,0.8253959976366678,0.008405064214736524,0.001,0.007826436979331058,0.008916140719114542,,,,,,,,,,,,,,,
test_ecrecover,ethrex,ECRECOVER,presets[precompile_ecrecover],1562,129.8668284015314,0.001,0.8209035879799359,0.8207887825876153,0.006235510068713574,0.001,0.006080775193254185,0.006385806903340734,,,,,,,,,,,,,,,
test_ecrecover,geth,ECRECOVER,presets[precompile_ecrecover],4092,115.38689779524813,0.001,0.880866137940666,0.880837009857033,0.007800662267553196,0.001,0.007716359956754593,0.00788906668124099,,,,,,,,,,,,,,,
test_ecrecover,nethermind,ECRECOVER,presets[precompile_ecrecover],1155,102.87590023177715,0.001,0.8773241341434821,0.8772177370351937,0.006903919741148234,0.001,0.006724656827993351,0.0070793155028892945,,,,,,,,,,,,,,,
test_ecrecover,reth,ECRECOVER,presets[precompile_ecrecover],99,121.04668411079052,0.001,0.8359299044871611,0.8342384602035235,0.006547651838599524,0.001,0.005918217157000844,0.007205301947307623,,,,,,,,,,,,,,,
test_keccak_diff_mem_msg_sizes,besu,KECCAK256,presets[keccak],14608,140.5054401895922,0.001,0.7664405831534276,0.7664085996660128,9.826459745907662e-05,0.001,9.736037583452758e-05,9.917084528202602e-05,,0,1.458857017254648e-05,0.001,1.4420918347429913e-05,1.4750299299466746e-05,,,,,,,,,
